Edition,Report Type,Measure Name,State Name,Rank,Value,Score,Lower CI,Upper CI
2016,2016 Senior,Flu Vaccine - Seniors,Arizona,43,56.1,-0.75,57.8,54.3
2016,2016 Senior,Flu Vaccine - Seniors,Arkansas,19,63.5,0.75,66.1,60.8
2016,2016 Senior,Flu Vaccine - Seniors,California,34,58.2,-0.32,61.2,55.1
2016,2016 Senior,Flu Vaccine - Seniors,Colorado,7,67,1.46,68.8,65.1
2016,2016 Senior,Flu Vaccine - Seniors,Connecticut,13,64.7,0.99,67.4,62.1
2016,2016 Senior,Flu Vaccine - Seniors,Delaware,17,63.8,0.81,67.1,60.6
2016,2016 Senior,Flu Vaccine - Seniors,Florida,49,52.8,-1.42,54.9,50.8
2016,2016 Senior,Flu Vaccine - Seniors,Georgia,45,54.7,-1.03,57.4,52
2016,2016 Senior,Flu Vaccine - Seniors,Hawaii,11,65.3,1.11,68.2,62.5
2016,2016 Senior,Flu Vaccine - Seniors,Idaho,46,54,-1.18,57.1,50.9
2016,2016 Senior,Flu Vaccine - Seniors,Illinois,39,56.9,-0.59,60.1,53.7
2016,2016 Senior,Flu Vaccine - Seniors,Indiana,41,56.3,-0.71,58.3,54.3
2016,2016 Senior,Flu Vaccine - Seniors,Iowa,9,66.8,1.42,68.9,64.7
2016,2016 Senior,Flu Vaccine - Seniors,Kansas,26,60.8,0.2,62.4,59.1
2016,2016 Senior,Flu Vaccine - Seniors,Kentucky,3,68.9,1.84,71.3,66.5
2016,2016 Senior,Flu Vaccine - Seniors,Louisiana,12,65.1,1.07,67.6,62.6
2016,2016 Senior,Flu Vaccine - Seniors,Maine,25,61.2,0.28,63.3,59
2016,2016 Senior,Flu Vaccine - Seniors,Maryland,23,62.1,0.47,64.6,59.6
2016,2016 Senior,Flu Vaccine - Seniors,Massachusetts,37,57.8,-0.41,59.8,55.7
2016,2016 Senior,Flu Vaccine - Seniors,Michigan,38,57.6,-0.45,59.8,55.5
2016,2016 Senior,Flu Vaccine - Seniors,Minnesota,15,64.3,0.91,66,62.6
2016,2016 Senior,Flu Vaccine - Seniors,Mississippi,10,66.6,1.38,69.7,63.5
2016,2016 Senior,Flu Vaccine - Seniors,Missouri,5,68.3,1.72,70.8,65.8
2016,2016 Senior,Flu Vaccine - Seniors,Montana,26,60.8,0.2,63.4,58.2
2016,2016 Senior,Flu Vaccine - Seniors,Nebraska,13,64.7,0.99,66.2,63.2
2016,2016 Senior,Flu Vaccine - Seniors,Nevada,48,52.9,-1.4,57.1,48.7
2016,2016 Senior,Flu Vaccine - Seniors,New Hampshire,26,60.8,0.2,63.6,58
2016,2016 Senior,Flu Vaccine - Seniors,New Jersey,31,59.4,-0.08,61.8,56.9
2016,2016 Senior,Flu Vaccine - Seniors,New Mexico,42,56.2,-0.73,58.9,53.5
2016,2016 Senior,Flu Vaccine - Seniors,New York,29,60,0.04,62.8,57.2
2016,2016 Senior,Flu Vaccine - Seniors,North Carolina,4,68.8,1.82,71,66.5
2016,2016 Senior,Flu Vaccine - Seniors,North Dakota,24,61.4,0.32,64,58.9
2016,2016 Senior,Flu Vaccine - Seniors,Ohio,44,55.7,-0.83,58.1,53.3
2016,2016 Senior,Flu Vaccine - Seniors,Oklahoma,7,67,1.46,69,64.9
2016,2016 Senior,Flu Vaccine - Seniors,Oregon,40,56.5,-0.67,59.1,53.9
2016,2016 Senior,Flu Vaccine - Seniors,Pennsylvania,30,59.6,-0.04,61.7,57.5
2016,2016 Senior,Flu Vaccine - Seniors,Rhode Island,22,62.3,0.51,64.9,59.7
2016,2016 Senior,Flu Vaccine - Seniors,South Carolina,18,63.6,0.77,65.5,61.7
2016,2016 Senior,Flu Vaccine - Seniors,South Dakota,1,70.7,2,73.8,67.5
2016,2016 Senior,Flu Vaccine - Seniors,Tennessee,6,67.2,1.5,70,64.3
2016,2016 Senior,Flu Vaccine - Seniors,Texas,33,58.7,-0.22,61.3,56
2016,2016 Senior,Flu Vaccine - Seniors,Utah,35,57.9,-0.38,60,55.9
2016,2016 Senior,Flu Vaccine - Seniors,Vermont,20,62.8,0.61,65.5,60.2
2016,2016 Senior,Flu Vaccine - Seniors,Virginia,21,62.5,0.55,64.9,60.2
2016,2016 Senior,Flu Vaccine - Seniors,Washington,32,59.2,-0.12,61.3,57.1
2016,2016 Senior,Flu Vaccine - Seniors,West Virginia,2,69.8,2,72.1,67.5
2016,2016 Senior,Flu Vaccine - Seniors,Wisconsin,47,53.8,-1.22,56.7,50.8
2016,2016 Senior,Flu Vaccine - Seniors,Wyoming,35,57.9,-0.38,60.5,55.3
2016,2016 Senior,Flu Vaccine - Seniors,United States,,59.8,,60.3,59.3
2016,2016 Senior,Flu Vaccine - Seniors,District of Columbia,,55.7,,59.3,52
2016,2016 Senior,Food Insecurity - Seniors,Alabama,42,17.2,0.45,,
2016,2016 Senior,Food Insecurity - Seniors,Alaska,2,8.9,-1.75,,
2016,2016 Senior,Food Insecurity - Seniors,Arizona,31,15.4,-0.03,,
2016,2016 Senior,Food Insecurity - Seniors,Arkansas,50,26.1,2,,
2016,2016 Senior,Food Insecurity - Seniors,California,38,16.3,0.21,,
2016,2016 Senior,Food Insecurity - Seniors,Colorado,25,14.6,-0.24,,
2016,2016 Senior,Food Insecurity - Seniors,Connecticut,31,15.4,-0.03,,
2016,2016 Senior,Food Insecurity - Seniors,Delaware,16,12.6,-0.77,,
2016,2016 Senior,Food Insecurity - Seniors,Florida,23,14.1,-0.37,,
2016,2016 Senior,Food Insecurity - Seniors,Georgia,37,16,0.13,,
2016,2016 Senior,Food Insecurity - Seniors,Hawaii,24,14.4,-0.29,,
2016,2016 Senior,Food Insecurity - Seniors,Idaho,5,10.4,-1.35,,
2016,2016 Senior,Food Insecurity - Seniors,Illinois,19,13.6,-0.5,,
2016,2016 Senior,Food Insecurity - Seniors,Indiana,10,11.7,-1.01,,
2016,2016 Senior,Food Insecurity - Seniors,Iowa,8,11.5,-1.06,,
2016,2016 Senior,Food Insecurity - Seniors,Kansas,34,15.6,0.03,,
2016,2016 Senior,Food Insecurity - Seniors,Kentucky,36,15.8,0.08,,
2016,2016 Senior,Food Insecurity - Seniors,Louisiana,49,24.4,2,,
2016,2016 Senior,Food Insecurity - Seniors,Maine,33,15.5,0,,
2016,2016 Senior,Food Insecurity - Seniors,Maryland,19,13.6,-0.5,,
2016,2016 Senior,Food Insecurity - Seniors,Massachusetts,6,11,-1.19,,
2016,2016 Senior,Food Insecurity - Seniors,Michigan,28,15.3,-0.05,,
2016,2016 Senior,Food Insecurity - Seniors,Minnesota,1,8.3,-1.91,,
2016,2016 Senior,Food Insecurity - Seniors,Mississippi,48,24.3,2,,
2016,2016 Senior,Food Insecurity - Seniors,Missouri,45,19.1,0.95,,
2016,2016 Senior,Food Insecurity - Seniors,Montana,9,11.6,-1.03,,
2016,2016 Senior,Food Insecurity - Seniors,Nebraska,28,15.3,-0.05,,
2016,2016 Senior,Food Insecurity - Seniors,Nevada,26,14.8,-0.19,,
2016,2016 Senior,Food Insecurity - Seniors,New Hampshire,4,10.3,-1.38,,
2016,2016 Senior,Food Insecurity - Seniors,New Jersey,11,11.8,-0.98,,
2016,2016 Senior,Food Insecurity - Seniors,New Mexico,3,9.5,-1.59,,
2016,2016 Senior,Food Insecurity - Seniors,New York,38,16.3,0.21,,
2016,2016 Senior,Food Insecurity - Seniors,North Carolina,43,18.4,0.77,,
2016,2016 Senior,Food Insecurity - Seniors,North Dakota,14,12,-0.93,,
2016,2016 Senior,Food Insecurity - Seniors,Ohio,38,16.3,0.21,,
2016,2016 Senior,Food Insecurity - Seniors,Oklahoma,41,17.1,0.42,,
2016,2016 Senior,Food Insecurity - Seniors,Oregon,27,14.9,-0.16,,
2016,2016 Senior,Food Insecurity - Seniors,Pennsylvania,11,11.8,-0.98,,
2016,2016 Senior,Food Insecurity - Seniors,Rhode Island,16,12.6,-0.77,,
2016,2016 Senior,Food Insecurity - Seniors,South Carolina,44,18.8,0.87,,
2016,2016 Senior,Food Insecurity - Seniors,South Dakota,22,14,-0.4,,
2016,2016 Senior,Food Insecurity - Seniors,Tennessee,46,19.7,1.11,,
2016,2016 Senior,Food Insecurity - Seniors,Texas,47,20.3,1.27,,
2016,2016 Senior,Food Insecurity - Seniors,Utah,18,13.4,-0.56,,
2016,2016 Senior,Food Insecurity - Seniors,Vermont,28,15.3,-0.05,,
2016,2016 Senior,Food Insecurity - Seniors,Virginia,21,13.9,-0.42,,
2016,2016 Senior,Food Insecurity - Seniors,Washington,13,11.9,-0.95,,
2016,2016 Senior,Food Insecurity - Seniors,West Virginia,15,12.1,-0.9,,
2016,2016 Senior,Food Insecurity - Seniors,Wisconsin,6,11,-1.19,,
2016,2016 Senior,Food Insecurity - Seniors,Wyoming,34,15.6,0.03,,
2016,2016 Senior,Food Insecurity - Seniors,United States,,15.5,,,
2016,2016 Senior,Food Insecurity - Seniors,District of Columbia,,20.3,,,
2016,2016 Senior,Frequent Mental Distress - Seniors,Alabama,48,9.4,1.49,10.7,8.1
2016,2016 Senior,Frequent Mental Distress - Seniors,Alaska,8,5.7,-1.26,7.5,3.8
2016,2016 Senior,Frequent Mental Distress - Seniors,Arizona,33,7.4,0,8.4,6.4
2016,2016 Senior,Frequent Mental Distress - Seniors,Arkansas,39,8.3,0.67,9.9,6.8
2016,2016 Senior,Frequent Mental Distress - Seniors,California,47,8.9,1.11,10.6,7.3
2016,2016 Senior,Frequent Mental Distress - Seniors,Colorado,10,5.9,-1.11,6.8,4.9
2016,2016 Senior,Frequent Mental Distress - Seniors,Connecticut,16,6.4,-0.74,7.8,5
2016,2016 Senior,Frequent Mental Distress - Seniors,Delaware,36,7.5,0.07,9.4,5.6
2016,2016 Senior,Frequent Mental Distress - Seniors,Florida,31,7.3,-0.07,8.4,6.3
2016,2016 Senior,Frequent Mental Distress - Seniors,Georgia,41,8.4,0.74,9.9,6.9
2016,2016 Senior,Frequent Mental Distress - Seniors,Hawaii,1,4.7,-2,6,3.4
2016,2016 Senior,Frequent Mental Distress - Seniors,Idaho,16,6.4,-0.74,7.9,4.8
2016,2016 Senior,Frequent Mental Distress - Seniors,Illinois,15,6.3,-0.82,7.8,4.7
2016,2016 Senior,Frequent Mental Distress - Seniors,Indiana,28,7.1,-0.22,8.1,6
2016,2016 Senior,Frequent Mental Distress - Seniors,Iowa,7,5.5,-1.41,6.5,4.5
2016,2016 Senior,Frequent Mental Distress - Seniors,Kansas,5,5.1,-1.71,5.8,4.3
2016,2016 Senior,Frequent Mental Distress - Seniors,Kentucky,31,7.3,-0.07,8.4,6.1
2016,2016 Senior,Frequent Mental Distress - Seniors,Louisiana,42,8.5,0.82,10,7.1
2016,2016 Senior,Frequent Mental Distress - Seniors,Maine,16,6.4,-0.74,7.4,5.3
2016,2016 Senior,Frequent Mental Distress - Seniors,Maryland,20,6.7,-0.52,7.9,5.6
2016,2016 Senior,Frequent Mental Distress - Seniors,Massachusetts,12,6,-1.04,7,5
2016,2016 Senior,Frequent Mental Distress - Seniors,Michigan,27,7,-0.3,8.3,5.8
2016,2016 Senior,Frequent Mental Distress - Seniors,Minnesota,4,5,-1.78,5.8,4.2
2016,2016 Senior,Frequent Mental Distress - Seniors,Mississippi,33,7.4,0,9.3,5.5
2016,2016 Senior,Frequent Mental Distress - Seniors,Missouri,38,8.1,0.52,9.5,6.6
2016,2016 Senior,Frequent Mental Distress - Seniors,Montana,10,5.9,-1.11,7.2,4.7
2016,2016 Senior,Frequent Mental Distress - Seniors,Nebraska,5,5.1,-1.71,5.8,4.4
2016,2016 Senior,Frequent Mental Distress - Seniors,Nevada,44,8.7,0.97,11,6.3
2016,2016 Senior,Frequent Mental Distress - Seniors,New Hampshire,12,6,-1.04,7.5,4.5
2016,2016 Senior,Frequent Mental Distress - Seniors,New Jersey,24,6.8,-0.45,8.4,5.3
2016,2016 Senior,Frequent Mental Distress - Seniors,New Mexico,46,8.8,1.04,10.4,7.3
2016,2016 Senior,Frequent Mental Distress - Seniors,New York,37,7.6,0.15,9.2,6
2016,2016 Senior,Frequent Mental Distress - Seniors,North Carolina,44,8.7,0.97,10.1,7.3
2016,2016 Senior,Frequent Mental Distress - Seniors,North Dakota,8,5.7,-1.26,6.9,4.4
2016,2016 Senior,Frequent Mental Distress - Seniors,Ohio,33,7.4,0,8.6,6.1
2016,2016 Senior,Frequent Mental Distress - Seniors,Oklahoma,43,8.6,0.89,9.7,7.4
2016,2016 Senior,Frequent Mental Distress - Seniors,Oregon,26,6.9,-0.37,8.3,5.5
2016,2016 Senior,Frequent Mental Distress - Seniors,Pennsylvania,29,7.2,-0.15,8.3,6.1
2016,2016 Senior,Frequent Mental Distress - Seniors,Rhode Island,14,6.2,-0.89,7.5,5
2016,2016 Senior,Frequent Mental Distress - Seniors,South Carolina,39,8.3,0.67,9.4,7.3
2016,2016 Senior,Frequent Mental Distress - Seniors,South Dakota,1,4.7,-2,6,3.3
2016,2016 Senior,Frequent Mental Distress - Seniors,Tennessee,49,9.9,1.86,11.7,8.1
2016,2016 Senior,Frequent Mental Distress - Seniors,Texas,20,6.7,-0.52,8,5.4
2016,2016 Senior,Frequent Mental Distress - Seniors,Utah,24,6.8,-0.45,7.8,5.8
2016,2016 Senior,Frequent Mental Distress - Seniors,Vermont,3,4.8,-1.93,5.8,3.8
2016,2016 Senior,Frequent Mental Distress - Seniors,Virginia,20,6.7,-0.52,7.9,5.4
2016,2016 Senior,Frequent Mental Distress - Seniors,Washington,29,7.2,-0.15,8.3,6
2016,2016 Senior,Frequent Mental Distress - Seniors,West Virginia,50,10.1,2,11.6,8.6
2016,2016 Senior,Frequent Mental Distress - Seniors,Wisconsin,20,6.7,-0.52,8.3,5.2
2016,2016 Senior,Frequent Mental Distress - Seniors,Wyoming,19,6.5,-0.67,7.7,5.3
2016,2016 Senior,Frequent Mental Distress - Seniors,United States,,7.4,,7.7,7.1
2016,2016 Senior,Frequent Mental Distress - Seniors,District of Columbia,,7.7,,9.9,5.4
2016,2016 Senior,Geriatrician Shortfall ,Alaska,16,62.5,-0.19,,
2016,2016 Senior,Geriatrician Shortfall ,Alabama,45,81.1,1.14,,
2016,2016 Senior,Geriatrician Shortfall ,United States,,65.1,,,
2016,2016 Senior,Geriatrician Shortfall ,Arkansas,31,73.1,0.57,,
2016,2016 Senior,Geriatrician Shortfall ,Arizona,36,75.5,0.74,,
2016,2016 Senior,Geriatrician Shortfall ,California,24,66.3,0.09,,
2016,2016 Senior,Geriatrician Shortfall ,Colorado,20,65.4,0.02,,
2016,2016 Senior,Geriatrician Shortfall ,Connecticut,5,45.7,-1.38,,
2016,2016 Senior,Geriatrician Shortfall ,District of Columbia,,19.2,,,
2016,2016 Senior,Geriatrician Shortfall ,Delaware,29,71.9,0.49,,
2016,2016 Senior,Geriatrician Shortfall ,Florida,37,76.1,0.78,,
2016,2016 Senior,Geriatrician Shortfall ,Georgia,32,73.5,0.6,,
2016,2016 Senior,Geriatrician Shortfall ,Hawaii,1,25.8,-2,,
2016,2016 Senior,Geriatrician Shortfall ,Iowa,40,76.9,0.84,,
2016,2016 Senior,Geriatrician Shortfall ,Idaho,50,89.4,1.73,,
2016,2016 Senior,Geriatrician Shortfall ,Illinois,13,59.1,-0.43,,
2016,2016 Senior,Geriatrician Shortfall ,Indiana,38,76.5,0.81,,
2016,2016 Senior,Geriatrician Shortfall ,Kansas,33,74.4,0.66,,
2016,2016 Senior,Geriatrician Shortfall ,Kentucky,42,79.9,1.06,,
2016,2016 Senior,Geriatrician Shortfall ,Louisiana,43,80.3,1.08,,
2016,2016 Senior,Geriatrician Shortfall ,Massachusetts,3,40.8,-1.73,,
2016,2016 Senior,Geriatrician Shortfall ,Maryland,2,39.8,-1.8,,
2016,2016 Senior,Geriatrician Shortfall ,Maine,11,55.1,-0.71,,
2016,2016 Senior,Geriatrician Shortfall ,Michigan,21,65.6,0.04,,
2016,2016 Senior,Geriatrician Shortfall ,Minnesota,12,56.3,-0.63,,
2016,2016 Senior,Geriatrician Shortfall ,Missouri,25,66.8,0.12,,
2016,2016 Senior,Geriatrician Shortfall ,Mississippi,47,86,1.49,,
2016,2016 Senior,Geriatrician Shortfall ,Montana,49,87.8,1.62,,
2016,2016 Senior,Geriatrician Shortfall ,North Carolina,17,63.3,-0.13,,
2016,2016 Senior,Geriatrician Shortfall ,North Dakota,7,47.8,-1.23,,
2016,2016 Senior,Geriatrician Shortfall ,Nebraska,35,75,0.71,,
2016,2016 Senior,Geriatrician Shortfall ,New Hampshire,8,50.5,-1.04,,
2016,2016 Senior,Geriatrician Shortfall ,New Jersey,9,52.4,-0.91,,
2016,2016 Senior,Geriatrician Shortfall ,New Mexico,22,66,0.06,,
2016,2016 Senior,Geriatrician Shortfall ,Nevada,39,76.8,0.83,,
2016,2016 Senior,Geriatrician Shortfall ,New York,4,41.6,-1.68,,
2016,2016 Senior,Geriatrician Shortfall ,Ohio,27,70,0.35,,
2016,2016 Senior,Geriatrician Shortfall ,Oklahoma,48,86.1,1.5,,
2016,2016 Senior,Geriatrician Shortfall ,Oregon,22,66,0.06,,
2016,2016 Senior,Geriatrician Shortfall ,Pennsylvania,6,46.4,-1.33,,
2016,2016 Senior,Geriatrician Shortfall ,Rhode Island,10,53.3,-0.84,,
2016,2016 Senior,Geriatrician Shortfall ,South Carolina,28,71.2,0.44,,
2016,2016 Senior,Geriatrician Shortfall ,South Dakota,26,67.3,0.16,,
2016,2016 Senior,Geriatrician Shortfall ,Tennessee,46,81.2,1.15,,
2016,2016 Senior,Geriatrician Shortfall ,Texas,30,72,0.49,,
2016,2016 Senior,Geriatrician Shortfall ,Utah,44,80.8,1.12,,
2016,2016 Senior,Geriatrician Shortfall ,Virginia,18,63.8,-0.09,,
2016,2016 Senior,Geriatrician Shortfall ,Vermont,15,61.2,-0.28,,
2016,2016 Senior,Geriatrician Shortfall ,Washington,18,63.8,-0.09,,
2016,2016 Senior,Geriatrician Shortfall ,Wisconsin,14,60.8,-0.31,,
2016,2016 Senior,Geriatrician Shortfall ,West Virginia,34,74.5,0.67,,
2016,2016 Senior,Geriatrician Shortfall ,Wyoming,41,78.9,0.98,,
2016,2016 Senior,Health Screenings - Seniors,Alabama,17,73.9,0.32,76.5,71.3
2016,2016 Senior,Health Screenings - Seniors,Alaska,46,65,-1.59,69.9,60
2016,2016 Senior,Health Screenings - Seniors,Arizona,31,70.9,-0.32,73.1,68.7
2016,2016 Senior,Health Screenings - Seniors,Arkansas,48,64.5,-1.7,68.1,60.9
2016,2016 Senior,Health Screenings - Seniors,California,12,75.6,0.69,79.1,72.1
2016,2016 Senior,Health Screenings - Seniors,Colorado,19,73.2,0.17,75.4,71
2016,2016 Senior,Health Screenings - Seniors,Connecticut,11,75.7,0.71,78.8,72.6
2016,2016 Senior,Health Screenings - Seniors,Delaware,5,78.2,1.25,81.7,74.8
2016,2016 Senior,Health Screenings - Seniors,Florida,8,77.3,1.05,79.6,75
2016,2016 Senior,Health Screenings - Seniors,Georgia,13,74.4,0.43,77.6,71.3
2016,2016 Senior,Health Screenings - Seniors,Hawaii,15,74.1,0.37,77.5,70.7
2016,2016 Senior,Health Screenings - Seniors,Idaho,40,67.7,-1.01,71.4,64
2016,2016 Senior,Health Screenings - Seniors,Illinois,44,65.8,-1.42,69.9,61.8
2016,2016 Senior,Health Screenings - Seniors,Indiana,43,66,-1.38,68.6,63.4
2016,2016 Senior,Health Screenings - Seniors,Iowa,29,71.8,-0.13,74.6,69.1
2016,2016 Senior,Health Screenings - Seniors,Kansas,35,69.5,-0.62,71.6,67.4
2016,2016 Senior,Health Screenings - Seniors,Kentucky,30,71.4,-0.22,74.3,68.5
2016,2016 Senior,Health Screenings - Seniors,Louisiana,23,72.7,0.06,75.7,69.6
2016,2016 Senior,Health Screenings - Seniors,Maine,3,80.5,1.74,82.8,78.2
2016,2016 Senior,Health Screenings - Seniors,Maryland,10,77,0.99,79.5,74.5
2016,2016 Senior,Health Screenings - Seniors,Massachusetts,1,80.9,1.83,83,78.7
2016,2016 Senior,Health Screenings - Seniors,Michigan,8,77.3,1.05,79.7,74.8
2016,2016 Senior,Health Screenings - Seniors,Minnesota,7,77.4,1.08,79.4,75.4
2016,2016 Senior,Health Screenings - Seniors,Mississippi,45,65.2,-1.55,69.3,61.2
2016,2016 Senior,Health Screenings - Seniors,Missouri,42,67.1,-1.14,70.4,63.7
2016,2016 Senior,Health Screenings - Seniors,Montana,41,67.6,-1.03,71,64.3
2016,2016 Senior,Health Screenings - Seniors,Nebraska,39,68,-0.95,70,66
2016,2016 Senior,Health Screenings - Seniors,Nevada,36,68.5,-0.84,73.4,63.6
2016,2016 Senior,Health Screenings - Seniors,New Hampshire,2,80.6,1.77,83.4,77.8
2016,2016 Senior,Health Screenings - Seniors,New Jersey,23,72.7,0.06,75.5,69.8
2016,2016 Senior,Health Screenings - Seniors,New Mexico,49,64.4,-1.72,67.7,61
2016,2016 Senior,Health Screenings - Seniors,New York,33,69.8,-0.56,73.4,66.2
2016,2016 Senior,Health Screenings - Seniors,North Carolina,21,72.8,0.09,75.7,69.9
2016,2016 Senior,Health Screenings - Seniors,North Dakota,33,69.8,-0.56,73.2,66.4
2016,2016 Senior,Health Screenings - Seniors,Ohio,27,72.2,-0.04,74.9,69.5
2016,2016 Senior,Health Screenings - Seniors,Oklahoma,47,64.7,-1.66,67.4,62.1
2016,2016 Senior,Health Screenings - Seniors,Oregon,16,74,0.34,77,71
2016,2016 Senior,Health Screenings - Seniors,Pennsylvania,32,70,-0.52,72.7,67.2
2016,2016 Senior,Health Screenings - Seniors,Rhode Island,6,77.8,1.16,80.8,74.8
2016,2016 Senior,Health Screenings - Seniors,South Carolina,26,72.5,0.02,74.8,70.2
2016,2016 Senior,Health Screenings - Seniors,South Dakota,21,72.8,0.09,77,68.6
2016,2016 Senior,Health Screenings - Seniors,Tennessee,27,72.2,-0.04,75.7,68.6
2016,2016 Senior,Health Screenings - Seniors,Texas,37,68.4,-0.86,71.6,65.1
2016,2016 Senior,Health Screenings - Seniors,Utah,14,74.3,0.41,76.6,72
2016,2016 Senior,Health Screenings - Seniors,Vermont,20,73,0.13,76.1,70
2016,2016 Senior,Health Screenings - Seniors,Virginia,23,72.7,0.06,75.5,69.9
2016,2016 Senior,Health Screenings - Seniors,Washington,18,73.7,0.28,76.1,71.2
2016,2016 Senior,Health Screenings - Seniors,West Virginia,37,68.4,-0.86,71.5,65.4
2016,2016 Senior,Health Screenings - Seniors,Wisconsin,4,79.4,1.51,82.5,76.3
2016,2016 Senior,Health Screenings - Seniors,Wyoming,50,64.1,-1.79,67.4,60.7
2016,2016 Senior,Health Screenings - Seniors,United States,,72.4,0,73.1,71.8
2016,2016 Senior,Health Screenings - Seniors,District of Columbia,,70.8,0,75.8,65.8
2016,2016 Senior,High Health Status - Relative Change from 1999 to 2014,Alabama,,-11.4,,,
2016,2016 Senior,High Health Status - Relative Change from 1999 to 2014,Alaska,,-4.6,,,
2016,2016 Senior,High Health Status - Relative Change from 1999 to 2014,Arizona,,-11.7,,,
2016,2016 Senior,High Health Status - Relative Change from 1999 to 2014,Arkansas,,-14.5,,,
2016,2016 Senior,High Health Status - Relative Change from 1999 to 2014,California,,-9.3,,,
2016,2016 Senior,High Health Status - Relative Change from 1999 to 2014,Colorado,,-5.0,,,
2016,2016 Senior,High Health Status - Relative Change from 1999 to 2014,Connecticut,,-6.9,,,
2016,2016 Senior,High Health Status - Relative Change from 1999 to 2014,Delaware,,-8.9,,,
2016,2016 Senior,High Health Status - Relative Change from 1999 to 2014,Florida,,-7.0,,,
2016,2016 Senior,High Health Status - Relative Change from 1999 to 2014,Georgia,,-9.9,,,
2016,2016 Senior,High Health Status - Relative Change from 1999 to 2014,Hawaii,,-3.6,,,
2016,2016 Senior,High Health Status - Relative Change from 1999 to 2014,Idaho,,-8.2,,,
2016,2016 Senior,High Health Status - Relative Change from 1999 to 2014,Illinois,,-8.7,,,
2016,2016 Senior,High Health Status - Relative Change from 1999 to 2014,Indiana,,-17.5,,,
2016,2016 Senior,High Health Status - Relative Change from 1999 to 2014,Iowa,,-9.0,,,
2016,2016 Senior,High Health Status - Relative Change from 1999 to 2014,Kansas,,-18.2,,,
2016,2016 Senior,High Health Status - Relative Change from 1999 to 2014,Kentucky,,-7.3,,,
2016,2016 Senior,High Health Status - Relative Change from 1999 to 2014,Louisiana,,-18.3,,,
2016,2016 Senior,High Health Status - Relative Change from 1999 to 2014,Maine,,-9.0,,,
2016,2016 Senior,High Health Status - Relative Change from 1999 to 2014,Maryland,,0.2,,,
2016,2016 Senior,High Health Status - Relative Change from 1999 to 2014,Massachusetts,,-12.1,,,
2016,2016 Senior,High Health Status - Relative Change from 1999 to 2014,Michigan,,-13.1,,,
2016,2016 Senior,High Health Status - Relative Change from 1999 to 2014,Minnesota,,-10.6,,,
2016,2016 Senior,High Health Status - Relative Change from 1999 to 2014,Mississippi,,-14.3,,,
2016,2016 Senior,High Health Status - Relative Change from 1999 to 2014,Missouri,,0.2,,,
2016,2016 Senior,High Health Status - Relative Change from 1999 to 2014,Montana,,-8.6,,,
2016,2016 Senior,High Health Status - Relative Change from 1999 to 2014,Nebraska,,-4.3,,,
2016,2016 Senior,High Health Status - Relative Change from 1999 to 2014,Nevada,,-17.1,,,
2016,2016 Senior,High Health Status - Relative Change from 1999 to 2014,New Hampshire,,-0.3,,,
